Xu Beihong;The lion;05.16.2014;3,505,253
Albert Anker;Strickendes Mädchen;06.22.2012;3,503,916
Alexander Calder;Ebony Sticks in Semi-circle;05.12.2009;3,498,500
Wayne Thiebaud;Chocolate Merangue;11.13.2012;3,498,500
Lyonel Feininger;Draisinenfahrer (Velocipedists)REPEAT SALE;06.20.2005;3,497,988
Alberto Giacometti;Femme de Venise VII;06.22.2004;3,496,155
Pablo Picasso;Femme au chapeau assise. Buste;06.25.2008;3,495,673
Piero Manzoni;Achrome;02.16.2011;3,494,662
Guo Bochuan;The Forbidden CityREPEAT SALE;04.09.2008;3,493,443
Damien Hirst;3 -(5-chloro-2-hydroxphenylazo)- 4, 5-dihydroxy-2, 7-naphthalenedisulfonic acidREPEAT SALE;02.28.2008;3,491,922
George Stubbs;Tristram Shandy, a bay racehorse held by a groom, in an extensive landscape";06.14.2000;3,489,819
Zhang Daqian;Blue landscape;10.28.2012;3,488,910
Franz Kline;Harley red;11.09.2005;3,488,000
Mary Cassatt;Antoinette holding her child by both hands;11.30.2006;3,488,000
Ferdinand Hodler;Lake Geneva, view from Chexbres;06.14.2010;3,483,281
Yves Klein;Untitled blue monochrome (IKB 164)REPEAT SALE;07.01.2014;3,483,075
Wu Guanzhong;Bamboos;05.27.2014;3,482,388
Albert Joseph Moore;Jasmine;06.05.2008;3,481,100
Chen Yifei;Morning prayer;04.05.2014;3,480,996
Zhang Daqian;Cottages in misty mountains;04.04.2013;3,480,988
Claude Monet;Bateaux de pêche;05.06.2003;3,480,000
Willem de Kooning;Standing figure;05.11.2004;3,479,500
Jean Dubuffet;Vache tachetée;05.11.2004;3,479,500
Cy Twombly;Untitled (Rome);11.10.2004;3,479,500
Zao Wou-Ki;01.12.64.;12.03.2013;3,476,468
Simon Hantaï;M.a.5 (Mariale);12.03.2013;3,476,468
Alberto Giacometti;Femme debout;02.03.2004;3,473,895
Xu Beihong;Galloping horse;11.21.2014;3,473,866
Wang Duo;Calligraphy in running script;11.21.2014;3,473,866
Sayed Haider Raza;Saurashtra;06.10.2010;3,473,085
;5 Türen II (5 Doors II) (in 5 parts);10.11.2012;3,471,668
Pablo Picasso;Plates (19 works)REPEAT SALE;05.06.2014;3,469,000
Yves Klein;Anthropométrie sans titre, (ANT 49)REPEAT SALE;05.13.2014;3,469,000
Edvard Munch;Woman in an interior;06.24.2002;3,468,039
Sigmar Polke;Palme auf autostoff (Palm tree on fabric);06.29.2011;3,466,679
Andy Warhol;Jackie;10.12.2007;3,465,959
Willem van de Velde II--Willem van de Velde the younger;A Kaag And Other Vessels Off An Inlet On The Dutch Coast;12.02.2014;3,465,180
Jenny Saville;Plan;02.13.2014;3,462,735
Jean-Léon Gérôme;La grande piscine à Brusa (The great bath at Bursa);06.15.2004;3,461,929
Gustav Klimt;Die grosse Pappel I;10.06.1999;3,461,602
Fu Baoshi;Returning home;06.04.2011;3,460,915
Pablo Picasso;Le peintre;05.09.2007;3,456,000
Jiang Tingxi;Album after Song Masters (album w/12 works);05.14.2012;3,455,966
Marc Chagall;Daphnis and Chloe (42 plates on large paper & small paper book edition of 270);06.26.1990;3,454,152
Roy Lichtenstein;Interior with painting of trees;02.12.2014;3,448,465
Claude Monet;Paysage à Port-Villez;11.03.2008;3,442,500
Pierre-Auguste Renoir;Jeune femme arrangeant sa chemise (Louise Benzel)REPEAT SALE;11.03.2008;3,442,500
Henry Moore;Reclining figure - Armless (set of 2);11.06.2008;3,442,500
Richard Prince;Everglade nurse;11.11.2008;3,442,500
;Clamart;11.11.2008;3,442,500
Takashi Murakami;Dob in the strange forest, red dob;11.12.2008;3,442,500
John Frederick Lewis;The kibab shop, Scutari, Asia MinorREPEAT SALE;04.24.2009;3,442,500
Fernand Léger;Les quatres personnages (2ème Esquisse)(sketch)REPEAT SALE;05.05.2010;3,442,500
Auguste Rodin;Romeo et JulietteREPEAT SALE;05.05.2010;3,442,500
Joan Miró;Personnages dans un paysage;05.05.2010;3,442,500
Willem de Kooning;SagamoreREPEAT SALE;05.12.2010;3,442,500
Willem de Kooning;Seated woman on a bench;05.12.2010;3,442,500
Stuart Davis;Café, place des Vosges;05.19.2010;3,442,500
Georgia O′Keeffe--Georgia O'Keeffe;Inside clam shell;05.19.2010;3,442,500
Marc Chagall;Jour de fête (Le rabbin au citron);11.02.2010;3,442,500
Joan Miró;Femmes, oiseaux;11.02.2010;3,442,500
Camille Pissarro;Enfants attablés dans le jardin à Eragny;11.03.2010;3,442,500
Robert Ryman;NO TITLE REQUIRED;11.08.2010;3,442,500
Jeff Koons;New Shelton wet/dry 10 gallon, new Shelton Wet/Dry 5 gallon, double decker;11.09.2010;3,442,500
Pierre-Auguste Renoir;BaigneusesREPEAT SALE;05.03.2011;3,442,500
Wayne Thiebaud;Four pinball machines (study);05.09.2011;3,442,500
Mark Tansey;Shades;05.10.2011;3,442,500
Andy Warhol;Statue of LibertyREPEAT SALE;05.10.2011;3,442,500
Ed Ruscha;Our Flag;05.11.2011;3,442,500
Jean-Michel Basquiat;Job analisisREPEAT SALE;05.11.2011;3,442,500
Robert Ryman;UntitledREPEAT SALE;05.11.2011;3,442,500
Hans Hofmann;Emerald Isle;05.11.2011;3,442,500
Paul Signac;Saint-Tropez, fontaine des LicesREPEAT SALE;11.01.2011;3,442,500
Max Ernst;Convolvulus! Convolvulus!REPEAT SALE;11.02.2011;3,442,500
Andy Warhol;Knives;11.07.2011;3,442,500
Andy Warhol;Mao;11.08.2011;3,442,500
Willem de Kooning;Large torso;11.08.2011;3,442,500
Sam Francis;Tokyo;11.08.2011;3,442,500
Andy Warhol;Mickey Mouse (from Myth Series)REPEAT SALE;11.09.2011;3,442,500
Georges Braque;Mandoline à la sonate;05.01.2012;3,442,500
Kees van Dongen;L′équilibristeREPEAT SALE;05.02.2012;3,442,500
Cy Twombly;Untitled (Roma);05.09.2012;3,442,500
Roy Lichtenstein;Still Life with Cash Box;05.10.2012;3,442,500
;I. G.;11.13.2012;3,442,500
;I.G.;11.13.2012;3,442,500
Andy Warhol;Hammer and SickleREPEAT SALE;11.13.2012;3,442,500
Alexander Calder;Pierrot;11.14.2012;3,442,500
Richard Diebenkorn;Berkeley #48;11.14.2012;3,442,500
Annibale Carracci;The Annunciation;01.30.2013;3,442,500
Giovanni Paolo Panini;View of the Campidoglio, Rome;01.30.2013;3,442,500
Damien Hirst;I am become Death, shatterer of worlds;10.14.2010;3,440,214
Pablo Picasso;Tête d′homme;12.04.2014;3,440,093
Frank Auerbach;Mornington Crescent - Summer morning;06.28.2010;3,436,931
;Marseille sous la Neige;06.30.2008;3,434,582
Agnolo di Taddeo Gaddi;Bromley davenport alterpiece & more. man of sorrows (107.8 58.5) St. Peter (90.5 X 46.5) St. Francis & Paul 90.5 X 49.5;05.24.1991;3,434,519
René Magritte;Souvenir de voyage;02.08.2012;3,434,357
Pierre Bonnard;Nu en hauteur ou femme nue debout;11.28.1989;3,431,067
Peter de Hooch;A man with a broom and a pail in a sunlit courtyard;07.03.1996;3,430,196
Jacob Jordaens;The revel of Bacchus and Silenus;07.05.2007;3,429,410
Sir John Everett Millais;Sisters;07.11.2013;3,429,103
Jan Steen;A terrace with a couple dancing to a pipe and fiddle, peasants eating and merrymaking behind;07.04.2007;3,428,900
Claude Monet;Vase de pivoinesREPEAT SALE;02.03.2015;3,428,024
Pierre-Auguste Renoir;Tête de jeune filleREPEAT SALE;02.03.2015;3,428,024
Ernst Ludwig Kirchner;Rote Akte (Red nudes);10.09.2002;3,427,007
Marc Chagall;Soleil au Cheval Rouge;06.26.1990;3,425,606
Fernand Léger;Contraste de formesREPEAT SALE;02.05.2014;3,422,234
Georgia O′Keeffe--Georgia O'Keeffe;Ram′s head, blue morning glory;04.25.2002;3,419,500
Henri de Toulouse-Lautrec;Danseuse;05.07.2002;3,419,500
Julio González;Homme gothique;11.06.2002;3,419,500
Thomas Wilmer Dewing;The song;12.04.2002;3,419,500
Joaquín Sorolla y Bastida;Playa de Valencia, Sol de Tard;06.19.1990;3,419,250
Maurice de Vlaminck;Portrait de femme, dans le Rat Mort;11.05.2001;3,416,000
Henri Matisse;Le serf (l′Esclave);11.05.2001;3,416,000
Andy Warhol;Lenin;02.12.2013;3,414,617
El Greco--Domenikos Theotokopoulos;The disrobing of Christ;05.29.1992;3,413,655
John Gibson;Maharajah Duleep Singh, Last Ruler of the Punjab (in 2 parts);04.19.2007;3,413,090
Chen Shaomei;Elegant gathering in west garden;05.18.2014;3,413,010
Paul Signac;La Cité, ParisREPEAT SALE;05.07.2013;3,413,000
Henri de Toulouse-Lautrec;Danseuse en pied vue de dos;05.07.2013;3,413,000
;Abstraktes BildREPEAT SALE;05.14.2013;3,413,000
Franz Kline;Composition;11.12.2013;3,413,000
Alberto Giacometti;Annette IV;05.07.2014;3,413,000
Joan Mitchell;Aires Pour Marion (diptych);05.13.2014;3,413,000
Vija Celmins;Burning plane;09.24.2014;3,413,000
Elaine Sturtevant;Lichtenstein, Frighten Girl;11.12.2014;3,413,000
Jean François Millet;L′été, les glaneuses (summer, the gleaners);11.01.1995;3,412,500
Pablo Picasso;Gosol;11.13.1996;3,412,500
Amedeo Modigliani;Portrait de Paul Guillaume;11.13.1996;3,412,500
Paul Gauguin;Nature morte aux coloquintes;05.12.1997;3,412,500
Egon Schiele;Bekehrung;05.13.1997;3,412,500
Pierre-Auguste Renoir;Gabrielle à sa coiffureREPEAT SALE;05.13.1998;3,412,500
Pablo Picasso;Buste de femme - Dora Maar;11.11.1999;3,412,500
Sam Francis;Towards disappearance I;11.17.1999;3,412,500
Zhu Chang;Grand view of landscape;05.18.2014;3,412,462
Pablo Picasso;Retrato de Modesto Castillo;06.21.2012;3,411,797
Henri Matisse;Sylphide;05.10.1989;3,410,000
Alfred Sisley;L′allee des peupliers a Moret;10.18.1989;3,410,000
Mark Rothko;Red painting;11.08.1989;3,410,000
Pablo Picasso;Femme couchee;11.15.1989;3,410,000
Willem de Kooning;Woman;11.13.1991;3,410,000
Qian Weicheng;Landscape after Dong Qichang;11.29.2009;3,409,076
Oskar Schlemmer;Grosse Sitzendengruppe 1;10.08.1998;3,406,395
Zhang Xiaogang;Bloodline: Big Family, No. 2;11.30.2008;3,406,263
Aristarkh Vasilevich Lentulov;Church in Alupka;11.25.2013;3,405,656
Adriaen Jansz van Ostade and Isack van Ostade;Travellers halted at a country inn;07.04.2012;3,403,987
Alberto Giacometti;Femme debout (Annette);06.19.2012;3,402,469
Egon Schiele;Bildnis Eduard Kosmack, en face, mit gefalteten Händen - Portrait of Eduard Kosmack, frontal, with clasped hands (+ Porträtstudie - Portrait study, verso);11.07.2007;3,401,000
Fernand Léger;La femme couchéeREPEAT SALE;11.07.2007;3,401,000
Wayne Thiebaud;Tie rack;11.12.2007;3,401,000
Richard Prince;Untitled (Cowboy);11.14.2007;3,401,000
Michele Marieschi;A stonemason′s yard on the Grand Canal, Venice, with a view of the Palazzo Ca′Tron, the Palazzo Belloni Battagia, the Fondaco del Megio and the Fondaco dei Turchi; and The Ducal Palace with the Campanile, the Libreria and Santa Maria della Sal;04.15.2008;3,401,000
Alberto Giacometti;Buste de Diego;05.07.2008;3,401,000
Fernand Léger;Les baigneuses;05.07.2008;3,401,000
Roy Lichtenstein;The rings;05.13.2008;3,401,000
Frederic Remington;The outlaw;05.22.2008;3,401,000
Konstantin Egorovich Makovsky;Happy Arcadia;04.17.2007;3,400,000
Giovanni Battista Cima da Conegliano;The Madonna and Child in a landscape;04.19.2007;3,400,000
Camille Pissarro;Le jardin de maubuisson, pontoise, poiriers en fleur;05.08.2007;3,400,000
Andy Warhol;Colored Campbell′s soup can;05.17.2007;3,400,000
Jean-Michel Basquiat;Three Pontificators;06.27.2013;3,399,970
Pablo Picasso;Tête de femme au chapeau;02.09.2011;3,397,472
Wang Yidong;Spring is arriving in Yupinggou;12.01.2013;3,397,173
Ferdinand Hodler;Fröhliches Weib (Joyful woman);05.30.2011;3,395,873
Ferdinand Hodler;Thunersee mit Stockhornkette im Winter, 1912/13;12.03.2007;3,395,712
Antonin Artaud;Autoportrait;04.05.2012;3,394,655
August Macke;Paar am Gartentisch;10.09.1997;3,393,640
Allen Jones;Hatstand, Table and Chair (i) Hatstand (ii) Table (iii) Chair (3 works);02.13.2013;3,392,707
Wu Guanzhong;Scenery of the Lijiang River;10.03.2011;3,392,137
Thomas Gainsborough;Portrait of Philip Stanhope, 5th Earl of Chesterfield;12.06.2011;3,392,056
Peter Doig;Almost grown;06.25.2009;3,391,377
Max Ernst;La carmagnole;12.08.2011;3,390,295
Lucio Fontana;Concetto Spaziale, Attese;02.10.2010;3,388,802
Georges de Latour;A blind hurdy-gurdy player, seated three-quarter length, in profile tj the left;12.13.1991;3,388,295
Pierre-Auguste Renoir;Après le bain (Etude de nu);11.14.1989;3,388,000
Henri de Toulouse-Lautrec;Miss May Belfort;05.17.1990;3,388,000
Roy Lichtenstein;Mirror #8;07.01.2014;3,387,579
Claude Monet;Bords de la Méditerranée, temps gris;11.03.2008;3,386,500
Mark Rothko;Orange, red, orange;11.11.2009;3,386,500
Alexander Calder;The treeREPEAT SALE;05.10.2011;3,386,500
Robert Gober;Prison window;11.08.2011;3,386,500
Cy Twombly;Untitled;06.27.2012;3,384,898
Jin Kun;Emperor Qianlong′s review of the Grand Parade of troops (collab. w/Liang Shizheng & court painters);04.26.2004;3,382,966
Wang Duo;Self-composed poem in running script;07.17.2011;3,381,306
Alberto Giacometti;Portrait de Maurice Lefebvre-Foinet;12.01.2009;3,379,797
Dante Gabriel Rossetti;The Salutation of Beatrice;05.31.2012;3,379,258
Richard Diebenkorn;Untitled (Santa Cruz I);05.11.2005;3,376,000
Frank Weston Benson;The artist′s daughters (The dining room);05.18.2005;3,376,000
Pablo Picasso;Tête de femme;11.02.2005;3,376,000
Pierre-Auguste Renoir;Le déjeuner à Berneval;11.02.2005;3,376,000
Jeff Koons;Lifeboat;11.09.2005;3,376,000
John Singleton Copley;Mrs. Theodore Atkinson, Jr. (Francis Deering Wentworth);11.30.2005;3,376,000
Pablo Picasso;Femme se coiffant;05.02.2006;3,376,000
Marc Chagall;Le grand bouquet (Bouquet des ferme)REPEAT SALE;05.03.2006;3,376,000
Roy Lichtenstein;Purist painting with pitcher, glass, classical column;05.10.2006;3,376,000
Pablo Picasso;Buste de femme;11.08.2006;3,376,000
;TischREPEAT SALE;11.15.2006;3,376,000
Willem de Kooning;Untitled XVIII;11.15.2006;3,376,000
Mary Cassatt;Children playing with a catREPEAT SALE;11.29.2006;3,376,000
Chen Chun;Various flowers (album w/8 works);11.21.2010;3,373,748
Xu Beihong;Seven magpies;11.22.2010;3,372,732
Shi Lu;Moving mountains;11.22.2010;3,372,732
Qi Baishi;Gourd on fence;11.22.2010;3,372,732
Qi Baishi;Gourd plant;11.22.2010;3,372,732
Edward Burra;Zoot suits;06.15.2011;3,372,656
Xu Beihong;Two horses;06.04.2011;3,372,173
Gerrit van Honthorst;The Duet;06.05.2013;3,371,750
;The white rose and the red rose;04.30.2008;3,370,391
Lu Yanshao;The splendours of landscape (alb. w/12 works);06.03.2011;3,369,573
Fu Baoshi;Portrait of Qu Yuan;06.03.2011;3,369,573
Xu Beihong;Two cats playing in the shadyplace;06.03.2011;3,369,573
Kees van Dongen;Anita - La belle Fatima et sa troupeREPEAT SALE;11.04.2004;3,368,000
Claude Monet;La route de Vétheuil;11.04.2004;3,368,000
Jasper Johns;Green target;11.09.2004;3,368,000
Andy Warhol;Single Elvis (Ferus type);05.11.2004;3,367,500
Jasper Johns;Untitled;11.10.2004;3,367,500
Richard Diebenkorn;Marin landscape;11.10.2004;3,367,500
Roy Lichtenstein;The white tree;11.10.2004;3,367,500
Roy Lichtenstein;Brushstroke group;11.10.2004;3,367,500
Zhao Zuo;Mountainscape;05.13.2013;3,366,565
Zhang Daqian;Living in the mountain;12.12.2010;3,365,384
Chu Teh-Chun (Zhu Dequn);Rouge, la pluie de petales sur le village. Blanc, le nuage au-dessus de la maison no. 53;05.28.2006;3,364,400
Xu Beihong;Standing horse;12.03.2010;3,362,101
Edgar Degas;Femme à sa toiletteREPEAT SALE;06.18.2007;3,360,390
Emil Nolde;Blumengarten: Stiefmütterchen (Flower garden: Pansies);02.07.2006;3,358,811
Christopher Wool;Untitled;10.15.2014;3,356,971
Wen Zhengming;Calligraphy in running script;11.12.2011;3,354,302
Pablo Picasso;Minotaure et femme;02.05.2008;3,352,196
Natalia Sergeevna Goncharova;Sailboat;06.09.2008;3,351,040
Zhang Xiaogang;Big family no. 1;02.27.2008;3,350,665
Sir John Everett Millais;Sleeping;06.10.1999;3,349,616
Alberto Giacometti;Buste de Isaku Yanaihara;06.27.2006;3,346,007
Camille Pissarro;Le verger du manoir d′ango, Varengeville, matin;02.05.2007;3,343,220
Claude Monet;Bords de la seine, un coin de bergeREPEAT SALE;02.05.2007;3,343,220
Paul Cézanne;Entrée de ferme, rue Rémy, à Auvers-Sur-Oise;02.05.2007;3,343,220
Egon Schiele;Stehender Mann (+ Liebespaar, verso);02.04.2008;3,342,673
Fu Baoshi;Hermits under pine trees;06.03.2012;3,339,455
Piero Manzoni;Achrome;02.07.2007;3,339,310
Andreas Gursky;99 cent II (diptych);02.07.2007;3,339,310
Marlene Dumas;The Teacher (Sub a);02.09.2005;3,338,279
Zao Wou-Ki;15.6.59-26.12.70;11.23.2013;3,338,019
Juan Luna;España y Filipinas (Spain and Philippines);10.05.2013;3,337,416
Zhang Xiaogang;Bloodline: Big family no. 12;10.05.2013;3,337,416
Jacob Isaacksz van Ruysdael;Amsterdam: A distant view from the south along the West Bank of the River Amstel towards the city;12.06.2006;3,337,007
Zao Wou-Ki;5.11.64.;10.05.2013;3,336,772
Edgar Degas;Danseuses russes;06.22.2011;3,336,654
Kees van Dongen;Le clown or Le clown rouge;06.22.2011;3,336,654
Sir Anthony van Dyck;Portrait of Endymion Porter;07.08.2009;3,335,831
George Stubbs;Portrait of Baron de Robeck riding a Bay HunterREPEAT SALE;07.08.2009;3,335,831
Zeng Fanzhi;Mask SeriesREPEAT SALE;11.22.2014;3,335,782
Zao Wou-Ki;09.06.1967.;11.22.2014;3,335,782
Zao Wou-Ki;25.09.60.;10.05.2014;3,335,008
Pieter Brueghel II--PIETER BRUEGHEL THE YOUNGER;Village scene with peasants carousing and dancing around a maypole;12.03.1997;3,333,053
Anonymous-Indian (17);The throne verse (Ayat al-kursi) in the form of a calligraphic horse;04.06.2011;3,332,128
Fernand Léger;Etude pour le modèle nu dans l′atelier;11.05.2008;3,330,500
;Forêt (Night garden);11.11.2008;3,330,500
Richard Prince;Lake resort nurse;11.12.2008;3,330,500
Salomon Van Ruysdael;A river view with the town of Weesp;01.28.2010;3,330,500
Paul Klee;Der KünftigeREPEAT SALE;05.04.2010;3,330,500
Yayoi Kusama;No. G.A. white;05.11.2010;3,330,500
Jean-Michel Basquiat;Flash in Naples;05.12.2010;3,330,500
Andy Warhol;Statue of Liberty;05.12.2010;3,330,500
Alberto Giacometti;Nature morte dans l′atelierREPEAT SALE;11.02.2010;3,330,500
Georges Seurat;La Promenade;11.03.2010;3,330,500
Alexander Calder;Little cross;05.09.2011;3,330,500
Tom Wesselmann;Great American nude no.21REPEAT SALE;05.11.2011;3,330,500
Nikolai Fechin;Bearing away the bride;11.01.2011;3,330,500
Alfred Sisley;Paysage;11.01.2011;3,330,500
Henry Moore;Goslar WarriorREPEAT SALE;11.02.2011;3,330,500
Gerrit Dou;A young lady playing a clavichord;01.25.2012;3,330,500
Andy Warhol;Reel Basquiat;05.08.2012;3,330,500
Jean François de Troy;Retour du bal;07.04.2000;3,328,291
Paul Signac;Arc-en-ciel, La Rochelle, le port;06.21.2011;3,326,573
Andreas Gursky;Chicago Board of Trade III;06.26.2013;3,326,333
Oscar Domínguez;Machine à coudre électro-sexuelleREPEAT SALE;02.06.2013;3,324,142
Camille Pissarro;La gelee blanche, femme cassant du bois;12.02.1991;3,322,672
Chen Danqing;Sinology research institute(enclosed with an oil draft and 16 sketches);10.31.2012;3,318,264
Hans Baldung Grien;he Virgin as Queen of Heaven suckling the Infant Christ;07.04.2012;3,316,112
John Frederick Lewis;The Arab scribe, Cairo;11.25.2009;3,316,071
Henry Moore;Reclining connected forms;02.08.2011;3,314,230
Jean-Michel Basquiat;Lead plate with hole;02.16.2011;3,314,230
Otto Mueller;Badende;02.02.2010;3,314,130
Lawren Stewart Harris;The old stump, Lake Superior;11.26.2009;3,313,821
Joan Miró;Femmes et oiseau devant le soleilREPEAT SALE;06.01.2011;3,313,770
Gaspar van Wittel;Rome, a view of the apse of Saint Peter′s Basilica looking east;07.10.2003;3,310,842
Alberto Giacometti;Diego au chandail;05.07.2002;3,309,500
Alexej Jawlensky--Alexej von Jawlensky;Junges mädchen mit den grünen Augen;11.06.2002;3,309,500
Mark Rothko;Black in deep red;11.15.2000;3,306,000
Lyonel Feininger;Das Rathaus von Swinemünde;11.05.2001;3,306,000
Pablo Picasso;Femme dans un fauteuil;05.10.2000;3,305,750
Camille Pissarro;Paysage avec rochers, Montfoucault;11.09.2000;3,305,750
Fu Baoshi;The elegant gathering;10.28.2012;3,305,283
Fu Baoshi;The view of the xuan wu lake;10.28.2012;3,305,283
Ernst Ludwig Kirchner;Strassenszene (+ Kopf Gräf, verso, 1914; insc. on stretcher);06.24.1997;3,305,255
Ivan Ivanovich Shishkin;Twilight;06.05.2013;3,303,989
Edgar Degas;Danseuses;06.24.2002;3,303,368
Xu Beihong;Album of horses (album of 5);12.02.2013;3,303,350
Jacob Jordaens;The Meeting of Odysseus and Nausicaa;12.04.2012;3,303,326
Camille Pissarro;Le Boulevard Montmartre, Temps de Pluie, apres-midi;05.12.1993;3,302,500
Claude Monet;Nympheas;11.09.1994;3,302,500
Fitz Hugh Lane;Sunset at Gloucester Harbor;09.22.1995;3,302,500
Henri Matisse;Nature morte aux trois vases;11.12.1997;3,302,500
Maurice de Vlaminck;Le Pont de Chatou;05.12.1998;3,302,500
Pablo Picasso;Buste de femme;05.12.1998;3,302,500
Jean-Michel Basquiat;Self-portrait;11.12.1998;3,302,500
Marc Chagall;Les trois cierges;11.16.1998;3,302,500
Lucian Freud;The painter′s mother;05.18.1999;3,302,500
Vincent van Gogh;Bridge across the Seine at Asnières;11.11.1999;3,302,500
Domenico Zampieri--Il Domenichino;The Rebuke of Adam and Eve;01.28.2000;3,302,500
